"","X","gene","cluster_id","p_val","p_adj.loc","p_adj.glb","filtered","mean_KO","mean_WT","FC_KO/WT","log2FC_KO/WT"
"132311",132311,"Map1b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,342.766746919044,169.764326997293,2.01907404801545,1.0136938213904
"132439",132439,"Gas5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,175.306835330846,75.9975667844322,2.30674273859459,1.20585711522617
"132536",132536,"Camk2d","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,300.21974466638,206.450988869365,1.454193783767,0.540219533529323
"132659",132659,"Dnajc8","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,56.0756354623226,17.7379695752032,3.161333388502,1.66053318727534
"132733",132733,"Hmgb2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,101.598064679344,46.5798029472445,2.18116132424202,1.12509647932146
"132884",132884,"Srsf11","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,112.916417980644,48.5675930450661,2.32493337431542,1.21718937345852
"133017",133017,"S100a9","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,356.876587051821,132.98339364313,2.68361768544969,1.42417915641424
"133111",133111,"Rab31","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,119.182086406704,89.3974825512783,1.33317049882631,0.414861298117436
"133160",133160,"Hmga2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,230.609464860348,128.903198929555,1.78901273804985,0.839163659640198
"133233",133233,"Npm1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,336.352097919637,116.593406664415,2.8848294902965,1.52848604997186
"133279",133279,"Rpl38","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,102.422187492496,59.8795365382787,1.71047061172596,0.774393316803007
"133346",133346,"Gapdh","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,84.5682919405871,31.970939347071,2.64516131423379,1.4033557072726
"133379",133379,"Rpl32","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,130.274066340557,64.0695535045251,2.03332252551683,1.02383907354877
